UniprotID	GeneID	TranscriptID	ProteinID	Symbol	Strand	Chrom	UniprotEntryName	Length	logit_s_mean	logit_s_sd	s_mean	s_lower	s_upper	s_median
Q9Y6N5	ENSG00000137767	ENST00000260324	ENSP00000260324	SQOR	+	15	SQOR_HUMAN	450	-5.908388614654541	1.9771790504455566	0.01564980298280716	5.636598143610172e-05	0.11576216667890549	0.0027092010714113712
Q05D32	ENSG00000137770	ENST00000260327	ENSP00000260327	CTDSPL2	+	15	CTSL2_HUMAN	466	-1.9854519367218018	3.843881368637085	0.31427210569381714	7.341415039263666e-05	0.9961214661598206	0.12073884904384613
P07996	ENSG00000137801	ENST00000260356	ENSP00000260356	THBS1	+	15	TSP1_HUMAN	1170	-4.293424129486084	1.8535581827163696	0.04799551144242287	0.0003609785344451666	0.3406236469745636	0.013474048115313053
Q9Y375	ENSG00000137806	ENST00000260361	ENSP00000260361	NDUFAF1	-	15	CIA30_HUMAN	327	-5.859590530395508	1.9992693662643433	0.016415372490882874	5.6676984968362376e-05	0.12552772462368011	0.0028442982584238052
Q9NVX0	ENSG00000137814	ENST00000260372	ENSP00000260372	HAUS2	+	15	HAUS2_HUMAN	235	-5.159934043884277	2.386460781097412	0.04376952722668648	5.3417927119880915e-05	0.38164862990379333	0.0057092951610684395
P05386	ENSG00000137818	ENST00000260379	ENSP00000346037	RPLP1	+	15	RLA1_HUMAN	114	-3.6205837726593018	2.987769365310669	0.14690157771110535	7.662554708076641e-05	0.9033782482147217	0.02606924995779991
Q8IUZ0	ENSG00000137821	ENST00000260382	ENSP00000260382	LRRC49	+	15	LRC49_HUMAN	686	-4.924458026885986	1.433774709701538	0.017928751185536385	0.0004372339171823114	0.10771364718675613	0.00721424026414752
P23677	ENSG00000137825	ENST00000260386	ENSP00000260386	ITPKA	+	15	IP3KA_HUMAN	461	-2.4725067615509033	2.014646053314209	0.17612937092781067	0.0016241581179201603	0.8139869570732117	0.07780817151069641
Q00722	ENSG00000137841	ENST00000260402	ENSP00000260402	PLCB2	-	15	PLCB2_HUMAN	1185	-5.319879531860352	1.646332859992981	0.01677771843969822	0.0001941601949511096	0.10976672917604446	0.004869514610618353
Q0P6H9	ENSG00000137842	ENST00000260403	ENSP00000260403	TMEM62	+	15	TMM62_HUMAN	643	-4.97557258605957	1.6935864686965942	0.024617692455649376	0.00024971491075120866	0.1602722853422165	0.006857218220829964
O14672	ENSG00000137845	ENST00000260408	ENSP00000260408	ADAM10	-	15	ADA10_HUMAN	748	-2.562190055847168	1.4914121627807617	0.13288037478923798	0.004130145534873009	0.5892642140388489	0.07161180675029755
Q9HD36	ENSG00000137875	ENST00000260442	ENSP00000260442	BCL2L10	-	15	B2L10_HUMAN	204	-6.00346040725708	1.966853141784668	0.013705517165362835	5.230211900197901e-05	0.1044716164469719	0.002464102813974023
Q9UHA3	ENSG00000137876	ENST00000260443	ENSP00000260443	RSL24D1	-	15	RLP24_HUMAN	163	-2.446958541870117	2.933671712875366	0.23989257216453552	0.00027544453041628003	0.9645293354988098	0.07966125011444092
P30047	ENSG00000137880	ENST00000260447	ENSP00000260447	GCHFR	+	15	GFRP_HUMAN	84	-6.270507335662842	1.9316319227218628	0.009724567644298077	4.2906831367872655e-05	0.0769464373588562	0.0018876987742260098
Q8NEH6	ENSG00000138587	ENST00000260453	ENSP00000260453	MNS1	-	15	MNS1_HUMAN	495	-6.120743274688721	1.0911871194839478	0.003941537346690893	0.000258739513810724	0.018305916339159012	0.0021920071449130774
O60320	ENSG00000104059	ENST00000261275	ENSP00000261275	FAM189A1	-	15	F1891_HUMAN	539	-6.26317834854126	1.3758528232574463	0.004756138660013676	0.00012845547462347895	0.027476690709590912	0.0019015581347048283
Q659A1	ENSG00000128915	ENST00000261520	ENSP00000261520	ICE2	-	15	ICE2_HUMAN	982	-4.214913368225098	0.5933009386062622	0.017091047018766403	0.00459691695868969	0.04512840881943703	0.014558520168066025
O95714	ENSG00000128731	ENST00000261609	ENSP00000261609	HERC2	-	15	HERC2_HUMAN	4834	-3.320887565612793	2.6328442096710205	0.14679276943206787	0.00020729363313876092	0.8628768920898438	0.03486153110861778
Q9H0C5	ENSG00000064726	ENST00000261721	ENSP00000261721	BTBD1	-	15	BTBD1_HUMAN	482	-5.942162990570068	1.8761836290359497	0.012752942740917206	6.642203516094014e-05	0.09407108277082443	0.0026194630190730095
Q6FIF0	ENSG00000086666	ENST00000261749	ENSP00000261749	ZFAND6	+	15	ZFAN6_HUMAN	208	-4.528334140777588	2.69173264503479	0.08127379417419434	5.522534775082022e-05	0.6786043643951416	0.01068328507244587
P30926	ENSG00000117971	ENST00000261751	ENSP00000261751	CHRNB4	-	15	ACHB4_HUMAN	498	-4.861871719360352	2.306366443634033	0.04744172841310501	8.419700316153467e-05	0.41545096039772034	0.007676604203879833
Q14696	ENSG00000117899	ENST00000261758	ENSP00000261758	MESD	-	15	MESD_HUMAN	234	-3.3427348136901855	3.057933807373047	0.17445608973503113	8.816838089842349e-05	0.9340544939041138	0.034133877605199814
O14775	ENSG00000069966	ENST00000261837	ENSP00000261837	GNB5	-	15	GNB5_HUMAN	395	-5.641976833343506	1.6984963417053223	0.012591098435223103	0.0001270289794774726	0.0900532677769661	0.0035333235282450914
Q9NQX4	ENSG00000128833	ENST00000261839	ENSP00000261839	MYO5C	-	15	MYO5C_HUMAN	1742	-5.861410617828369	1.6557517051696777	0.009554075077176094	0.00011091620399383828	0.06810329109430313	0.0028391408268362284
Q9UPM8	ENSG00000081014	ENST00000261842	ENSP00000261842	AP4E1	+	15	AP4E1_HUMAN	1137	-4.925691604614258	1.8370349407196045	0.029520053416490555	0.0001981647510547191	0.20995961129665375	0.007205409929156303
Q16659	ENSG00000069956	ENST00000261845	ENSP00000261845	MAPK6	+	15	MK06_HUMAN	721	-2.6421773433685303	3.1029982566833496	0.22677111625671387	0.00016261836572084576	0.9689190983772278	0.06647279113531113
Q8TCT8	ENSG00000138600	ENST00000261854	ENSP00000261854	SPPL2A	-	15	SPP2A_HUMAN	520	-5.356889724731445	1.8834688663482666	0.0209443848580122	0.00011756284220609814	0.1590440571308136	0.004693417344242334
O94923	ENSG00000138604	ENST00000261858	ENSP00000261858	GLCE	+	15	GLCE_HUMAN	617	-2.5292458534240723	2.7244904041290283	0.2137417495250702	0.0003822137659881264	0.9432490468025208	0.07383319735527039
Q9UQ03	ENSG00000103647	ENST00000261861	ENSP00000261861	CORO2B	+	15	COR2B_HUMAN	480	-4.424283504486084	2.060889720916748	0.05273059755563736	0.0002109765773639083	0.404918372631073	0.01184090692549944
Q96JI7	ENSG00000104133	ENST00000261866	ENSP00000261866	SPG11	-	15	SPTCS_HUMAN	2443	-6.03410530090332	1.3203907012939453	0.0055001238361001015	0.00018006301252171397	0.030882783234119415	0.002389913657680154
O14863	ENSG00000104154	ENST00000261867	ENSP00000261867	SLC30A4	-	15	ZNT4_HUMAN	429	-5.506368637084961	1.8764979839324951	0.0182628333568573	0.00010263421427225694	0.1384171098470688	0.004044403322041035
O75822	ENSG00000104131	ENST00000261868	ENSP00000261868	EIF3J	+	15	EIF3J_HUMAN	258	-4.321320056915283	2.528874397277832	0.08412746340036392	9.346570732304826e-05	0.6536638736724854	0.01310823019593954
Q9P035	ENSG00000074696	ENST00000261875	ENSP00000261875	HACD3	+	15	HACD3_HUMAN	362	-4.106551170349121	1.5116851329803467	0.04102417081594467	0.0008500207331962883	0.24164128303527832	0.016197772696614265
Q8WW43	ENSG00000138613	ENST00000261879	ENSP00000261879	APH1B	+	15	APH1B_HUMAN	257	-5.998516082763672	1.7993056774139404	0.010731800459325314	7.299181743292138e-05	0.07784876227378845	0.0024762859102338552
Q6PD74	ENSG00000103591	ENST00000261880	ENSP00000261880	AAGAB	-	15	AAGAB_HUMAN	315	-5.122986793518066	1.310811996459961	0.013742977753281593	0.00045619631418958306	0.07216879725456238	0.005922910291701555
Q9BVW5	ENSG00000075131	ENST00000261881	ENSP00000261881	TIPIN	-	15	TIPIN_HUMAN	301	-5.963885307312012	1.8736249208450317	0.012723912484943867	6.532164115924388e-05	0.09181708842515945	0.0025633203331381083
O75339	ENSG00000138615	ENST00000261883	ENSP00000261883	CILP	-	15	CILP1_HUMAN	1184	-6.095073699951172	1.6624751091003418	0.008537687361240387	8.665709174238145e-05	0.05537384748458862	0.0022488750983029604
Q15650	ENSG00000103671	ENST00000261884	ENSP00000261884	TRIP4	+	15	TRIP4_HUMAN	581	-5.565822124481201	1.3591556549072266	0.00921893771737814	0.00026654035900719464	0.05205845460295677	0.0038118476513773203
P62491	ENSG00000103769	ENST00000261890	ENSP00000261890	RAB11A	+	15	RB11A_HUMAN	216	-3.8089494705200195	2.7871274948120117	0.1201767697930336	9.404736920259893e-05	0.8393933176994324	0.021690547466278076
O60721	ENSG00000074621	ENST00000261892	ENSP00000261892	SLC24A1	+	15	NCKX1_HUMAN	1099	-5.3047685623168945	1.6784026622772217	0.017260393127799034	0.00018510955851525068	0.11762045323848724	0.004943290259689093
P83111	ENSG00000103642	ENST00000261893	ENSP00000261893	LACTB	+	15	LACTB_HUMAN	547	-6.017640590667725	1.6290944814682007	0.008622812107205391	9.996338485507295e-05	0.0560053288936615	0.002429492073133588
Q92859	ENSG00000067141	ENST00000261908	ENSP00000261908	NEO1	+	15	NEO1_HUMAN	1461	-1.2805485725402832	0.3060586154460907	0.22212617099285126	0.13234151899814606	0.336108535528183	0.2174568623304367
Q9Y3Q4	ENSG00000138622	ENST00000261917	ENSP00000261917	HCN4	-	15	HCN4_HUMAN	1203	-2.1580989360809326	1.4572252035140991	0.167847141623497	0.006599055603146553	0.6677464842796326	0.10357683151960373
O75326	ENSG00000138623	ENST00000261918	ENSP00000261918	SEMA7A	-	15	SEM7A_HUMAN	666	-3.7501959800720215	2.2651638984680176	0.09736118465662003	0.00027738281642086804	0.6658433675765991	0.022972971200942993
Q08397	ENSG00000129038	ENST00000261921	ENSP00000261921	LOXL1	+	15	LOXL1_HUMAN	574	-5.614317417144775	1.6951037645339966	0.0130617031827569	0.00013146230776328593	0.09178981184959412	0.0036320569925010204
Q9P2K8	ENSG00000128829	ENST00000263791	ENSP00000263791	EIF2AK4	+	15	E2AK4_HUMAN	1649	-4.211197853088379	0.7292017340660095	0.01905490830540657	0.0035388562828302383	0.058305270969867706	0.014611919410526752
Q9H967	ENSG00000092470	ENST00000263795	ENSP00000263795	WDR76	+	15	WDR76_HUMAN	626	-5.20411491394043	1.4051225185394287	0.013412728905677795	0.0003496933786664158	0.07942941039800644	0.005463892128318548
Q06418	ENSG00000092445	ENST00000263798	ENSP00000263798	TYRO3	+	15	TYRO3_HUMAN	890	-5.212831497192383	1.4416937828063965	0.014607209712266922	0.00032268898212350905	0.0841568261384964	0.00541672995314002
P29376	ENSG00000062524	ENST00000263800	ENSP00000263800	LTK	-	15	LTK_HUMAN	864	-6.028748035430908	1.8084352016448975	0.010411849245429039	6.956249853828922e-05	0.07696761190891266	0.002402720507234335
Q5J8M3	ENSG00000128463	ENST00000267750	ENSP00000267750	EMC4	+	15	EMC4_HUMAN	183	-2.219595432281494	3.033252716064453	0.26957374811172485	0.00028445202042348683	0.9764654636383057	0.09800456464290619
Q6N043	ENSG00000137871	ENST00000267807	ENSP00000267807	ZNF280D	-	15	Z280D_HUMAN	979	-5.616017818450928	2.0374295711517334	0.020243389531970024	6.70968511258252e-05	0.16482889652252197	0.0036259086336940527
P55081	ENSG00000140259	ENST00000267812	ENSP00000267812	MFAP1	-	15	MFAP1_HUMAN	439	-2.124802827835083	0.4577505886554718	0.11528532952070236	0.046442825347185135	0.22659684717655182	0.10670939087867737
Q00796	ENSG00000140263	ENST00000267814	ENSP00000267814	SORD	+	15	DHSO_HUMAN	357	-5.807281494140625	1.2229342460632324	0.006306151859462261	0.0002734308363869786	0.03197281435132027	0.0029965832363814116
Q8IV50	ENSG00000140280	ENST00000267838	ENSP00000267838	LYSMD2	-	15	LYSM2_HUMAN	215	-5.322967529296875	2.1945853233337402	0.03302294760942459	6.610003038076684e-05	0.2647044062614441	0.004854573868215084
O14975	ENSG00000140284	ENST00000267842	ENSP00000267842	SLC27A2	+	15	S27A2_HUMAN	620	-6.6694655418396	1.0732208490371704	0.0022205158602446318	0.00015484367031604052	0.010292530991137028	0.001267468323931098
P21781	ENSG00000140285	ENST00000267843	ENSP00000267843	FGF7	+	15	FGF7_HUMAN	194	-2.6408612728118896	3.174771785736084	0.23778100311756134	0.00014146746252663434	0.9729218482971191	0.06655450910329819
P19113	ENSG00000140287	ENST00000267845	ENSP00000267845	HDC	-	15	DCHS_HUMAN	662	-5.62496280670166	1.9932128190994263	0.018123943358659744	7.251913484651595e-05	0.15208552777767181	0.0035937358625233173
P0CAP1	ENSG00000263155	ENST00000267853	ENSP00000267853	MYZAP	+	15	MYZAP_HUMAN	466	-5.524738311767578	1.184327483177185	0.007412601262331009	0.0003911699168384075	0.03903426602482796	0.0039710793644189835
Q06609	ENSG00000051180	ENST00000267868	ENSP00000267868	RAD51	+	15	RAD51_HUMAN	339	-2.153937339782715	2.219472885131836	0.225053608417511	0.0014951624907553196	0.8999032974243164	0.10396386682987213
P37108	ENSG00000140319	ENST00000267884	ENSP00000267884	SRP14	-	15	SRP14_HUMAN	136	-3.594517946243286	3.0692386627197266	0.15780651569366455	6.704261613776907e-05	0.9184207320213318	0.026739289984107018
A7MBM2	ENSG00000140323	ENST00000267889	ENSP00000267889	DISP2	+	15	DISP2_HUMAN	1401	-5.496094703674316	1.3424171209335327	0.009323439560830593	0.0002953116490971297	0.05391085147857666	0.004085998982191086
Q6IQ55	ENSG00000128881	ENST00000267890	ENSP00000267890	TTBK2	-	15	TTBK2_HUMAN	1244	-2.5141828060150146	2.0626680850982666	0.17405928671360016	0.0014182147569954395	0.8217974305152893	0.07486987113952637
Q9H0A8	ENSG00000140365	ENST00000267935	ENSP00000267935	COMMD4	+	15	COMD4_HUMAN	199	-6.1387858390808105	1.7022535800933838	0.008055230602622032	7.672996434848756e-05	0.05719301849603653	0.0021528967190533876
Q8WVN8	ENSG00000140367	ENST00000267938	ENSP00000267938	UBE2Q2	+	15	UB2Q2_HUMAN	375	-5.279086589813232	1.0493814945220947	0.00924986507743597	0.0006513340049423277	0.038333769887685776	0.005071235820651054
Q16548	ENSG00000140379	ENST00000267953	ENSP00000267953	BCL2A1	-	15	B2LA1_HUMAN	175	-5.951192855834961	1.6591156721115112	0.008888386189937592	0.00010072667646454647	0.06300963461399078	0.002595977159217
O60637	ENSG00000140391	ENST00000267970	ENSP00000267970	TSPAN3	-	15	TSN3_HUMAN	253	-5.80025577545166	1.7827222347259521	0.012913447804749012	9.193591540679336e-05	0.09061210602521896	0.003017646726220846
Q9GZS3	ENSG00000140395	ENST00000267973	ENSP00000267973	WDR61	-	15	WDR61_HUMAN	305	-5.966502666473389	1.7971113920211792	0.011536831967532635	7.569095760118216e-05	0.07986161857843399	0.002556636929512024
Q9NTJ4	ENSG00000140400	ENST00000267978	ENSP00000267978	MAN2C1	-	15	MA2C1_HUMAN	1040	-5.8458404541015625	1.2269479036331177	0.006140231154859066	0.00026102998526766896	0.031036393716931343	0.002883563982322812
Q9H1K6	ENSG00000140406	ENST00000267984	ENSP00000267984	TLNRD1	+	15	TLRN1_HUMAN	362						
Q8NCT1	ENSG00000140450	ENST00000268042	ENSP00000268042	ARRDC4	+	15	ARRD4_HUMAN	418	-4.981300354003906	1.8020286560058594	0.02845732495188713	0.0002007576695177704	0.1900956928730011	0.006818321533501148
P05108	ENSG00000140459	ENST00000268053	ENSP00000268053	CYP11A1	-	15	CP11A_HUMAN	521	-4.2931294441223145	1.84279465675354	0.04750838875770569	0.0003687803109642118	0.3359672725200653	0.013477967120707035
Q96RK4	ENSG00000140463	ENST00000268057	ENSP00000268057	BBS4	+	15	BBS4_HUMAN	519	-6.162548542022705	1.6769917011260986	0.007946440018713474	7.8731267421972e-05	0.05336771532893181	0.0021024474408477545
P29590	ENSG00000140464	ENST00000268058	ENSP00000268058	PML	+	15	PML_HUMAN	882	-2.446634292602539	2.9958667755126953	0.23393718898296356	0.00024392051273025572	0.9684816002845764	0.0796850249171257
Q8TE56	ENSG00000140470	ENST00000268070	ENSP00000268070	ADAMTS17	-	15	ATS17_HUMAN	1095	-5.7638750076293945	2.0044069290161133	0.01742452010512352	6.174473674036562e-05	0.13760702311992645	0.00312910252250731
P06865	ENSG00000213614	ENST00000268097	ENSP00000268097	HEXA	-	15	HEXA_HUMAN	529	-5.586623191833496	1.501041054725647	0.01108819991350174	0.00019769066420849413	0.06632035970687866	0.0037336694076657295
O15127	ENSG00000140497	ENST00000268099	ENSP00000268099	SCAMP2	-	15	SCAM2_HUMAN	329	-5.422431945800781	1.7916350364685059	0.017911860719323158	0.00013181603571865708	0.12888073921203613	0.004396974109113216
Q9UBD6	ENSG00000140519	ENST00000268122	ENSP00000268122	RHCG	-	15	RHCG_HUMAN	479	-5.081879138946533	1.9821089506149292	0.030498046427965164	0.00012756708019878715	0.23200640082359314	0.0061699277721345425
P54098	ENSG00000140521	ENST00000268124	ENSP00000268124	POLG	-	15	DPOG1_HUMAN	1239	-3.7794928550720215	1.5666351318359375	0.05691114068031311	0.0010582911781966686	0.32983219623565674	0.02232450433075428
P12271	ENSG00000140522	ENST00000268125	ENSP00000268125	RLBP1	-	15	RLBP1_HUMAN	317	-5.156113624572754	1.4416087865829468	0.015516537241637707	0.0003415705868974328	0.08861922472715378	0.005731023848056793
Q6P2C0	ENSG00000140527	ENST00000268130	ENSP00000268130	WDR93	+	15	WDR93_HUMAN	686	-6.500969409942627	1.335776686668396	0.0035686828196048737	0.00010954743629554287	0.020175691694021225	0.0014997299294918776
Q7Z2Z1	ENSG00000140534	ENST00000268138	ENSP00000268138	TICRR	+	15	TICRR_HUMAN	1910	-4.6296820640563965	1.1707384586334229	0.01777629181742668	0.0009826378664001822	0.08825929462909698	0.009663565084338188
Q7L5Y6	ENSG00000140543	ENST00000268148	ENSP00000268148	DET1	-	15	DET1_HUMAN	550	-2.1910009384155273	3.7198803424835205	0.30476808547973633	7.621839176863432e-05	0.9939391613006592	0.10056152194738388
Q08431	ENSG00000140545	ENST00000268150	ENSP00000268150	MFGE8	-	15	MFGM_HUMAN	387	-4.947471618652344	1.3901137113571167	0.017608152702450752	0.0004654481599573046	0.09771295636892319	0.0070512681268155575
Q8N1W2	ENSG00000140548	ENST00000268154	ENSP00000268154	ZNF710	+	15	ZN710_HUMAN	664	-3.7551498413085938	2.5342860221862793	0.11364869028329849	0.0001628922764211893	0.7706456184387207	0.022862043231725693
Q92186	ENSG00000140557	ENST00000268164	ENSP00000268164	ST8SIA2	+	15	SIA8B_HUMAN	375	-4.2641096115112305	2.2334511280059814	0.06373797357082367	0.00017657416174188256	0.5283133387565613	0.01386932097375393
P09958	ENSG00000140564	ENST00000268171	ENSP00000268171	FURIN	+	15	FURIN_HUMAN	794	-1.7698031663894653	2.6902360916137695	0.2864114046096802	0.0008731164271011949	0.9707720279693604	0.14556680619716644
P46940	ENSG00000140575	ENST00000268182	ENSP00000268182	IQGAP1	+	15	IQGA1_HUMAN	1657	-5.106358528137207	2.031559467315674	0.03030383586883545	0.00011298511526547372	0.2451637089252472	0.006021623499691486
Q6UUV7	ENSG00000140577	ENST00000268184	ENSP00000268184	CRTC3	+	15	CRTC3_HUMAN	619	-3.9313158988952637	2.701857328414917	0.1086762547492981	9.83521094894968e-05	0.796445906162262	0.01924038678407669
Q7Z2Z2	ENSG00000140598	ENST00000268206	ENSP00000268206	EFL1	-	15	EFL1_HUMAN	1120	-5.482608795166016	1.2760741710662842	0.009371367283165455	0.00034087002859450877	0.048266418278217316	0.004141245502978563
P67812	ENSG00000140612	ENST00000268220	ENSP00000268220	SEC11A	-	15	SC11A_HUMAN	179	-4.827385902404785	2.0882482528686523	0.040410879999399185	0.00013363339530769736	0.32420939207077026	0.007943816483020782
Q0VF96	ENSG00000128849	ENST00000281282	ENSP00000281282	CGNL1	+	15	CGNL1_HUMAN	1302	-5.156937599182129	2.044881582260132	0.030319808050990105	0.00010464512160979211	0.24066399037837982	0.0057263304479420185
Q8TF62	ENSG00000104043	ENST00000284509	ENSP00000284509	ATP8B4	-	15	AT8B4_HUMAN	1192	-4.765780925750732	0.6821092963218689	0.010643227025866508	0.0022318486589938402	0.0314052514731884	0.00844432134181261
Q6P656	ENSG00000156206	ENST00000286732	ENSP00000286732	CFAP161	+	15	CF161_HUMAN	301	-5.924720287322998	1.7690386772155762	0.010217474773526192	8.33839294500649e-05	0.07889415323734283	0.0026654317043721676
P82987	ENSG00000156218	ENST00000286744	ENSP00000286744	ADAMTSL3	+	15	ATL3_HUMAN	1691	-5.818795204162598	1.721090316772461	0.011931709945201874	0.00010183345875702798	0.07976680248975754	0.0029623808804899454
Q8TF30	ENSG00000156232	ENST00000286760	ENSP00000286760	WHAMM	+	15	WHAMM_HUMAN	809	-6.11075496673584	1.7471576929092407	0.009367305785417557	7.226336310850456e-05	0.06378135085105896	0.00221396260894835
Q96J87	ENSG00000140488	ENST00000287202	ENSP00000287202	CELF6	-	15	CELF6_HUMAN	481	-6.311222553253174	1.5796672105789185	0.005908686202019453	8.2114536780864e-05	0.03860025852918625	0.001812520669773221
O60566	ENSG00000156970	ENST00000287598	ENSP00000287598	BUB1B	+	15	BUB1B_HUMAN	1050	-5.681030750274658	1.8492059707641602	0.014982333406805992	9.092292020795867e-05	0.11338185518980026	0.003398452652618289
O95067	ENSG00000157456	ENST00000288207	ENSP00000288207	CCNB2	+	15	CCNB2_HUMAN	398	-5.608659744262695	1.9594181776046753	0.019333962351083755	7.875823212089017e-05	0.14575760066509247	0.0036525889299809933
Q8TBF8	ENSG00000157470	ENST00000288228	ENSP00000288228	FAM81A	+	15	FA81A_HUMAN	368	-4.038051128387451	2.586169481277466	0.09526824951171875	0.00011089125473517925	0.7370610237121582	0.01732630655169487
