GeneID	TranscriptID	ProteinID	Symbol	Strand	Chrom
ENSG00000119906	ENST00000238961	ENSP00000238961	SLF2	+	10
ENSG00000107815	ENST00000311916	ENSP00000309595	TWNK	+	10
ENSG00000186862	ENST00000619208	ENSP00000480489	PDZD7	-	10
ENSG00000107821	ENST00000370200	ENSP00000359219	KAZALD1	+	10
ENSG00000119922	ENST00000371826	ENSP00000360891	IFIT2	+	10
ENSG00000095787	ENST00000354911	ENSP00000346986	WAC	+	10
ENSG00000095739	ENST00000375533	ENSP00000364683	BAMBI	+	10
ENSG00000171794	ENST00000304477	ENSP00000305906	UTF1	+	10
ENSG00000151650	ENST00000325980	ENSP00000357556	VENTX	+	10
ENSG00000151651	ENST00000445355	ENSP00000453302	ADAM8	-	10
ENSG00000198546	ENST00000361518	ENSP00000355251	ZNF511	+	10
ENSG00000130643	ENST00000252939	ENSP00000252939	CALY	-	10
ENSG00000165828	ENST00000433452	ENSP00000416126	PRAP1	+	10
ENSG00000148803	ENST00000278025	ENSP00000278025	FUOM	-	10
ENSG00000127884	ENST00000368547	ENSP00000357535	ECHS1	-	10
ENSG00000148832	ENST00000278060	ENSP00000278060	PAOX	+	10
ENSG00000225830	ENST00000355832	ENSP00000348089	ERCC6	-	10
ENSG00000070748	ENST00000337653	ENSP00000337103	CHAT	+	10
ENSG00000187714	ENST00000374115	ENSP00000363229	SLC18A3	+	10
ENSG00000178645	ENST00000374111	ENSP00000363225	C10orf53	+	10
ENSG00000198105	ENST00000395867	ENSP00000379208	ZNF248	-	10
ENSG00000266412	ENST00000581486	ENSP00000462943	NCOA4	-	10
ENSG00000165606	ENST00000374139	ENSP00000363254	DRGX	-	10
ENSG00000165983	ENST00000535784	ENSP00000439485	PTER	+	10
ENSG00000096746	ENST00000265866	ENSP00000265866	HNRNPH3	+	10
ENSG00000165312	ENST00000376495	ENSP00000365678	OTUD1	+	10
ENSG00000253626	ENST00000520547	ENSP00000430706	EIF5AL1	+	10
ENSG00000188816	ENST00000339992	ENSP00000341108	HMX2	+	10
ENSG00000227345	ENST00000616448	ENSP00000484285	PARG	-	10
ENSG00000177283	ENST00000374694	ENSP00000363826	FZD8	-	10
ENSG00000151923	ENST00000436547	ENSP00000394902	TIAL1	-	10
ENSG00000165449	ENST00000395348	ENSP00000378757	SLC16A9	-	10
ENSG00000065809	ENST00000181796	ENSP00000181796	FAM107B	-	10
ENSG00000067064	ENST00000381344	ENSP00000370748	IDI1	-	10
ENSG00000156384	ENST00000369727	ENSP00000358742	SFR1	+	10
ENSG00000198408	ENST00000361464	ENSP00000354850	OGA	-	10
ENSG00000120049	ENST00000356640	ENSP00000349055	KCNIP2	-	10
ENSG00000171798	ENST00000304613	ENSP00000304437	KNDC1	+	10
ENSG00000107831	ENST00000320185	ENSP00000321797	FGF8	-	10
ENSG00000151892	ENST00000355422	ENSP00000347591	GFRA1	-	10
ENSG00000173269	ENST00000372027	ENSP00000361097	MMRN2	-	10
ENSG00000173267	ENST00000372017	ENSP00000361087	SNCG	+	10
ENSG00000148671	ENST00000372013	ENSP00000361083	ADIRF	+	10
ENSG00000188100	ENST00000343959	ENSP00000342790	FAM25A	+	10
ENSG00000122376	ENST00000298786	ENSP00000298786	SHLD2	+	10
ENSG00000099246	ENST00000356940	ENSP00000349415	RAB18	+	10
ENSG00000197177	ENST00000392607	ENSP00000376384	ADGRA1	+	10
ENSG00000119927	ENST00000348367	ENSP00000265276	GPAM	-	10
ENSG00000119913	ENST00000646139	ENSP00000494896	TECTB	+	10
ENSG00000148516	ENST00000424869	ENSP00000415961	ZEB1	+	10
ENSG00000130640	ENST00000252936	ENSP00000252936	TUBGCP2	-	10
ENSG00000023041	ENST00000369405	ENSP00000358413	ZDHHC6	-	10
ENSG00000172731	ENST00000446961	ENSP00000413745	LRRC20	-	10
ENSG00000148730	ENST00000373218	ENSP00000362314	EIF4EBP2	+	10
ENSG00000156574	ENST00000287139	ENSP00000287139	NODAL	-	10
ENSG00000108001	ENST00000440978	ENSP00000387543	EBF3	-	10
ENSG00000237489	ENST00000637128	ENSP00000490233	C10orf143	-	10
ENSG00000108010	ENST00000331244	ENSP00000330836	GLRX3	+	10
ENSG00000165630	ENST00000378572	ENSP00000367835	PRPF18	+	10
ENSG00000197142	ENST00000354655	ENSP00000346680	ACSL5	+	10
ENSG00000165731	ENST00000355710	ENSP00000347942	RET	+	10
ENSG00000169826	ENST00000374466	ENSP00000363590	CSGALNACT2	+	10
ENSG00000198915	ENST00000395810	ENSP00000379155	RASGEF1A	-	10
ENSG00000197467	ENST00000645393	ENSP00000496051	COL13A1	+	10
ENSG00000122877	ENST00000242480	ENSP00000242480	EGR2	-	10
ENSG00000148672	ENST00000277865	ENSP00000277865	GLUD1	-	10
ENSG00000066468	ENST00000358487	ENSP00000351276	FGFR2	-	10
ENSG00000150275	ENST00000644397	ENSP00000495195	PCDH15	-	10
ENSG00000183230	ENST00000433211	ENSP00000389714	CTNNA3	-	10
ENSG00000198739	ENST00000361320	ENSP00000355187	LRRTM3	+	10
ENSG00000108176	ENST00000225171	ENSP00000225171	DNAJC12	-	10
ENSG00000096717	ENST00000212015	ENSP00000212015	SIRT1	+	10
ENSG00000148719	ENST00000444643	ENSP00000403313	DNAJB12	-	10
ENSG00000079393	ENST00000478873	ENSP00000475626	DUSP13	-	10
ENSG00000108018	ENST00000263054	ENSP00000263054	SORCS1	-	10
ENSG00000107872	ENST00000369956	ENSP00000358972	FBXL15	+	10
ENSG00000178217	ENST00000646907	ENSP00000494732	SH2D4B	+	10
ENSG00000274209	ENST00000620264	ENSP00000480615	ANTXRL	+	10
ENSG00000172650	ENST00000374094	ENSP00000363207	AGAP5	-	10
ENSG00000138136	ENST00000370193	ENSP00000359212	LBX1	-	10
ENSG00000189090	ENST00000452267	ENSP00000413896	FAM25G	-	10
ENSG00000154493	ENST00000488181	ENSP00000474558	C10orf90	-	10
ENSG00000122884	ENST00000394890	ENSP00000378353	P4HA1	-	10
ENSG00000148848	ENST00000448723	ENSP00000391268	ADAM12	-	10
ENSG00000148513	ENST00000361713	ENSP00000354432	ANKRD30A	+	10
ENSG00000204021	ENST00000404190	ENSP00000383900	LIPK	+	10
ENSG00000155256	ENST00000684270	ENSP00000506975	ZFYVE27	+	10
ENSG00000150054	ENST00000683449	ENSP00000507917	MPP7	-	10
ENSG00000095637	ENST00000371247	ENSP00000360293	SORBS1	-	10
ENSG00000169813	ENST00000682386	ENSP00000507787	HNRNPF	-	10
ENSG00000198879	ENST00000397167	ENSP00000380353	SFMBT2	-	10
ENSG00000204179	ENST00000374339	ENSP00000363459	PTPN20	+	10
ENSG00000188716	ENST00000338487	ENSP00000340609	DUSP29	-	10
ENSG00000188611	ENST00000682911	ENSP00000506746	ASAH2	-	10
ENSG00000166220	ENST00000456372	ENSP00000400224	TBATA	-	10
ENSG00000228570	ENST00000429984	ENSP00000407521	NUTM2E	+	10
ENSG00000151632	ENST00000380753	ENSP00000370129	AKR1C2	-	10
ENSG00000048740	ENST00000354897	ENSP00000346971	CELF2	+	10
ENSG00000148429	ENST00000609104	ENSP00000476462	USP6NL	-	10
ENSG00000264006	ENST00000648824	ENSP00000496804	AKR1C8P	-	10
ENSG00000216937	ENST00000639629	ENSP00000491655	CCDC7	+	10
ENSG00000223601	ENST00000422359	ENSP00000473842	EBLN1	-	10
ENSG00000095794	ENST00000374721	ENSP00000363853	CREM	+	10
ENSG00000269897	ENST00000602390	ENSP00000473391	COMMD3-BMI1	+	10
ENSG00000197321	ENST00000355867	ENSP00000348128	SVIL	-	10
ENSG00000107643	ENST00000374189	ENSP00000363304	MAPK8	+	10
ENSG00000204175	ENST00000374317	ENSP00000363436	GPRIN2	-	10
ENSG00000156026	ENST00000373053	ENSP00000362144	MCU	+	10
ENSG00000075407	ENST00000361085	ENSP00000354377	ZNF37A	+	10
ENSG00000128815	ENST00000325239	ENSP00000320563	WDFY4	+	10
ENSG00000165637	ENST00000332211	ENSP00000361686	VDAC2	+	10
ENSG00000269891	ENST00000479633	ENSP00000473567	ARHGAP19-SLIT1	-	10
ENSG00000183621	ENST00000413025	ENSP00000387546	ZNF438	-	10
ENSG00000108219	ENST00000429989	ENSP00000396270	TSPAN14	+	10
ENSG00000155252	ENST00000370631	ENSP00000359665	PI4K2A	+	10
ENSG00000283930	ENST00000640275	ENSP00000491560	PLD5P1	+	10
ENSG00000256892	ENST00000544824	ENSP00000439985	MTRNR2L7	-	10
ENSG00000177853	ENST00000624776	ENSP00000485614	ZNF518A	+	10
ENSG00000270316	ENST00000299353	ENSP00000299353	BORCS7-ASMT	+	10
ENSG00000095627	ENST00000251864	ENSP00000251864	TDRD1	+	10
ENSG00000165383	ENST00000374160	ENSP00000363275	LRRC18	-	10
ENSG00000107954	ENST00000369780	ENSP00000358795	NEURL1	+	10
ENSG00000156042	ENST00000310715	ENSP00000310829	CFAP70	-	10
ENSG00000107957	ENST00000369774	ENSP00000358789	SH3PXD2A	-	10
ENSG00000148735	ENST00000361048	ENSP00000354332	PLEKHS1	+	10
ENSG00000203772	ENST00000414069	ENSP00000433712	SPRN	-	10
ENSG00000176171	ENST00000368636	ENSP00000357625	BNIP3	-	10
ENSG00000214279	ENST00000640237	ENSP00000491516	SCART1	+	10
ENSG00000188385	ENST00000669493	ENSP00000499432	JAKMIP3	+	10
ENSG00000099204	ENST00000277895	ENSP00000277895	ABLIM1	-	10
ENSG00000095564	ENST00000265990	ENSP00000265990	BTAF1	+	10
ENSG00000107679	ENST00000368990	ENSP00000357986	PLEKHA1	+	10
ENSG00000107562	ENST00000374426	ENSP00000363548	CXCL12	-	10
ENSG00000108021	ENST00000328090	ENSP00000328426	TASOR2	+	10
ENSG00000264717	ENST00000576178	ENSP00000490174	NPY4R2	+	10
ENSG00000204022	ENST00000371939	ENSP00000361007	LIPJ	+	10
ENSG00000107669	ENST00000224652	ENSP00000224652	ATE1	-	10
ENSG00000107862	ENST00000369983	ENSP00000359000	GBF1	+	10
ENSG00000188199	ENST00000429828	ENSP00000394623	NUTM2B	+	10
ENSG00000173124	ENST00000341686	ENSP00000340296	ACSM6	+	10
ENSG00000178440	ENST00000311652	ENSP00000309985	TIMM23B-AGAP6	+	10
ENSG00000204149	ENST00000374056	ENSP00000363168	AGAP6	+	10
ENSG00000188234	ENST00000448048	ENSP00000392513	AGAP4	-	10
ENSG00000166348	ENST00000681793	ENSP00000505692	USP54	-	10
ENSG00000055950	ENST00000318325	ENSP00000315364	MRPL43	-	10
ENSG00000095539	ENST00000370250	ENSP00000359270	SEMA4G	+	10
ENSG00000107816	ENST00000370220	ENSP00000359240	LZTS2	+	10
ENSG00000107819	ENST00000393459	ENSP00000377103	SFXN3	+	10
ENSG00000283496	ENST00000368554	ENSP00000357542	ZNF511-PRAP1	+	10
ENSG00000107833	ENST00000370110	ENSP00000359128	NPM3	-	10
ENSG00000165626	ENST00000466271	ENSP00000507500	BEND7	-	10
ENSG00000152782	ENST00000307534	ENSP00000302108	PANK1	-	10
ENSG00000243660	ENST00000652684	ENSP00000498527	ZNF487	+	10
ENSG00000078902	ENST00000317204	ENSP00000314733	TOLLIP	-	11
ENSG00000167244	ENST00000416167	ENSP00000414497	IGF2	-	11
ENSG00000117983	ENST00000529681	ENSP00000436812	MUC5B	+	11
ENSG00000174672	ENST00000528841	ENSP00000432000	BRSK2	+	11
ENSG00000184281	ENST00000333256	ENSP00000331087	TSSC4	+	11
ENSG00000221996	ENST00000624801	ENSP00000485530	OR52B4	-	11
ENSG00000053918	ENST00000155840	ENSP00000155840	KCNQ1	+	11
ENSG00000132109	ENST00000254436	ENSP00000254436	TRIM21	-	11
ENSG00000166313	ENST00000609360	ENSP00000477213	APBB1	-	11
ENSG00000182208	ENST00000329957	ENSP00000328694	MOB2	-	11
ENSG00000149054	ENST00000278319	ENSP00000278319	ZNF215	+	11
ENSG00000110148	ENST00000334619	ENSP00000335544	CCKBR	+	11
ENSG00000110328	ENST00000227756	ENSP00000227756	GALNT18	-	11
ENSG00000180878	ENST00000316375	ENSP00000321021	C11orf42	+	11
ENSG00000175868	ENST00000324229	ENSP00000346017	CALCB	+	11
ENSG00000152266	ENST00000282091	ENSP00000282091	PTH	-	11
ENSG00000166405	ENST00000309737	ENSP00000308820	RIC3	-	11
ENSG00000166407	ENST00000335790	ENSP00000338207	LMO1	-	11
ENSG00000110786	ENST00000358540	ENSP00000351342	PTPN5	-	11
ENSG00000177054	ENST00000446113	ENSP00000400113	ZDHHC13	+	11
ENSG00000149050	ENST00000278314	ENSP00000278314	ZNF214	-	11
ENSG00000215182	ENST00000621226	ENSP00000485659	MUC5AC	+	11
ENSG00000135378	ENST00000257836	ENSP00000257836	PRRG4	+	11
ENSG00000110756	ENST00000349215	ENSP00000265967	HPS5	-	11
ENSG00000151117	ENST00000280734	ENSP00000280734	TMEM86A	+	11
ENSG00000170748	ENST00000306904	ENSP00000304139	RBMXL2	+	11
ENSG00000132259	ENST00000379936	ENSP00000369268	CNGA4	+	11
ENSG00000134343	ENST00000256737	ENSP00000256737	ANO3	+	11
ENSG00000110768	ENST00000265963	ENSP00000265963	GTF2H1	+	11
ENSG00000110696	ENST00000228136	ENSP00000228136	C11orf58	+	11
ENSG00000129170	ENST00000265968	ENSP00000265968	CSRP3	-	11
ENSG00000170743	ENST00000318881	ENSP00000324419	SYT9	+	11
ENSG00000254598	ENST00000528848	ENSP00000473553	CSNK2A3	-	11
ENSG00000183161	ENST00000327470	ENSP00000330875	FANCF	-	11
ENSG00000167333	ENST00000300747	ENSP00000300747	TRIM68	-	11
ENSG00000152219	ENST00000282032	ENSP00000282032	ARL14EP	+	11
ENSG00000129158	ENST00000265965	ENSP00000265965	SERGEF	-	11
ENSG00000121691	ENST00000241052	ENSP00000241052	CAT	+	11
ENSG00000149100	ENST00000531120	ENSP00000436049	EIF3M	+	11
ENSG00000166478	ENST00000396602	ENSP00000379847	ZNF143	+	11
ENSG00000109851	ENST00000524983	ENSP00000436881	DBX1	-	11
ENSG00000110422	ENST00000303296	ENSP00000304226	HIPK3	+	11
ENSG00000129151	ENST00000263182	ENSP00000263182	BBOX1	+	11
ENSG00000187398	ENST00000336930	ENSP00000336817	LUZP2	+	11
ENSG00000166689	ENST00000531066	ENSP00000435389	PLEKHA7	-	11
ENSG00000135387	ENST00000341394	ENSP00000340329	CAPRIN1	+	11
ENSG00000166181	ENST00000531273	ENSP00000431391	API5	+	11
ENSG00000179431	ENST00000317811	ENSP00000400223	FJX1	+	11
ENSG00000258817	ENST00000555099	ENSP00000452277	OR4C13	+	11
ENSG00000110700	ENST00000525634	ENSP00000435777	RPS13	-	11
ENSG00000184937	ENST00000452863	ENSP00000415516	WT1	-	11
ENSG00000197601	ENST00000354817	ENSP00000346874	FAR1	+	11
ENSG00000221954	ENST00000335238	ENSP00000334418	OR4C12	-	11
ENSG00000133818	ENST00000256196	ENSP00000256196	RRAS2	-	11
ENSG00000262655	ENST00000576479	ENSP00000460236	SPON1	+	11
ENSG00000025434	ENST00000441012	ENSP00000387946	NR1H3	+	11
ENSG00000176567	ENST00000320048	ENSP00000321506	OR4X1	+	11
ENSG00000110429	ENST00000265651	ENSP00000265651	FBXO3	-	11
ENSG00000205030	ENST00000378397	ENSP00000367650	OR5L2	+	11
ENSG00000214891	ENST00000617704	ENSP00000481815	TRIM64C	-	11
ENSG00000086205	ENST00000256999	ENSP00000256999	FOLH1	-	11
ENSG00000198168	ENST00000354193	ENSP00000346130	SVIP	-	11
ENSG00000170946	ENST00000465995	ENSP00000417548	DNAJC24	+	11
ENSG00000166796	ENST00000541669	ENSP00000437783	LDHC	+	11
ENSG00000186113	ENST00000335605	ENSP00000334456	OR5D14	+	11
ENSG00000205213	ENST00000379214	ENSP00000368516	LGR4	-	11
ENSG00000134575	ENST00000672073	ENSP00000500291	ACP2	-	11
ENSG00000176547	ENST00000319856	ENSP00000321419	OR4C3	+	11
ENSG00000279761	ENST00000623930	ENSP00000485428	OR5D13	+	11
ENSG00000186509	ENST00000335397	ENSP00000334934	OR9Q1	+	11
ENSG00000279514	ENST00000623907	ENSP00000485295	OR4C16	+	11
ENSG00000149177	ENST00000418331	ENSP00000400010	PTPRJ	+	11
ENSG00000183134	ENST00000332539	ENSP00000332812	PTGDR2	-	11
ENSG00000166326	ENST00000299413	ENSP00000299413	TRIM44	+	11
ENSG00000110048	ENST00000263847	ENSP00000263847	OSBP	-	11
ENSG00000176555	ENST00000319988	ENSP00000321447	OR4S1	+	11
ENSG00000172772	ENST00000395079	ENSP00000378516	OR10W1	-	11
ENSG00000197786	ENST00000357377	ENSP00000349945	OR5B17	-	11
ENSG00000135372	ENST00000257829	ENSP00000257829	NAT10	+	11
ENSG00000175619	ENST00000309562	ENSP00000311605	OR4B1	+	11
ENSG00000149182	ENST00000524782	ENSP00000434442	ARFGAP2	-	11
ENSG00000221840	ENST00000319760	ENSP00000367664	OR4A5	+	11
ENSG00000167996	ENST00000273550	ENSP00000273550	FTH1	-	11
ENSG00000149503	ENST00000394818	ENSP00000378295	INCENP	+	11
ENSG00000175104	ENST00000526995	ENSP00000433623	TRAF6	-	11
ENSG00000135362	ENST00000530639	ENSP00000435050	PRR5L	+	11
ENSG00000110442	ENST00000263401	ENSP00000263401	COMMD9	-	11
ENSG00000124935	ENST00000244926	ENSP00000244926	SCGB1D2	+	11
ENSG00000186660	ENST00000316059	ENSP00000339030	ZFP91	+	11
ENSG00000183695	ENST00000329773	ENSP00000333800	MRGPRX2	-	11
ENSG00000149124	ENST00000344743	ENSP00000340200	GLYAT	-	11
ENSG00000150244	ENST00000417545	ENSP00000402414	TRIM48	+	11
ENSG00000255359	ENST00000532798	ENSP00000457511	CCDC179	-	11
ENSG00000170955	ENST00000303927	ENSP00000307292	CAVIN3	-	11
ENSG00000185238	ENST00000331079	ENSP00000331879	PRMT3	+	11
ENSG00000180423	ENST00000326737	ENSP00000317743	HARBI1	-	11
ENSG00000167825	ENST00000301532	ENSP00000301532	OR5I1	-	11
ENSG00000187612	ENST00000344514	ENSP00000342448	OR5W2	-	11
ENSG00000052841	ENST00000039989	ENSP00000039989	TTC17	+	11
ENSG00000162174	ENST00000415229	ENSP00000400057	ASRGL1	+	11
ENSG00000109911	ENST00000640961	ENSP00000492152	ELP4	+	11
ENSG00000166016	ENST00000435224	ENSP00000410157	ABTB2	-	11
ENSG00000172289	ENST00000307552	ENSP00000302199	OR10V1	-	11
ENSG00000175220	ENST00000311956	ENSP00000310491	ARHGAP1	-	11
ENSG00000085063	ENST00000642928	ENSP00000494884	CD59	-	11
ENSG00000121690	ENST00000241051	ENSP00000241051	DEPDC7	+	11
ENSG00000166889	ENST00000300146	ENSP00000300146	PATL1	-	11
ENSG00000166311	ENST00000342245	ENSP00000340409	SMPD1	+	11
ENSG00000134827	ENST00000257264	ENSP00000257264	TCN1	-	11
ENSG00000152270	ENST00000282096	ENSP00000282096	PDE3B	+	11
ENSG00000176148	ENST00000334274	ENSP00000335595	TCP11L1	+	11
ENSG00000149516	ENST00000278865	ENSP00000278865	MS4A3	+	11
ENSG00000146670	ENST00000275517	ENSP00000275517	CDCA5	-	11
ENSG00000124942	ENST00000378024	ENSP00000367263	AHNAK	-	11
ENSG00000148948	ENST00000528697	ENSP00000437132	LRRC4C	-	11
ENSG00000167995	ENST00000378043	ENSP00000367282	BEST1	+	11
ENSG00000168515	ENST00000306238	ENSP00000303070	SCGB1D1	+	11
ENSG00000011347	ENST00000539008	ENSP00000439694	SYT7	-	11
ENSG00000124900	ENST00000449290	ENSP00000395086	TRIM51	+	11
ENSG00000148942	ENST00000396005	ENSP00000379326	SLC5A12	-	11
ENSG00000149021	ENST00000278282	ENSP00000278282	SCGB1A1	+	11
ENSG00000173039	ENST00000406246	ENSP00000384273	RELA	-	11
ENSG00000166959	ENST00000300226	ENSP00000300226	MS4A8	+	11
ENSG00000156689	ENST00000287275	ENSP00000287275	GLYATL2	-	11
ENSG00000129173	ENST00000250024	ENSP00000250024	E2F8	-	11
ENSG00000157570	ENST00000520358	ENSP00000429993	TSPAN18	+	11
ENSG00000254772	ENST00000329251	ENSP00000331901	EEF1G	-	11
ENSG00000165973	ENST00000357134	ENSP00000349654	NELL1	+	11
ENSG00000148950	ENST00000532287	ENSP00000435576	IMMP1L	-	11
ENSG00000134812	ENST00000257248	ENSP00000257248	CBLIF	-	11
ENSG00000205029	ENST00000378396	ENSP00000367649	OR5D16	+	11
ENSG00000124939	ENST00000244930	ENSP00000244930	SCGB2A1	+	11
ENSG00000176971	ENST00000318627	ENSP00000321962	FIBIN	+	11
ENSG00000213445	ENST00000534313	ENSP00000436269	SIPA1	+	11
ENSG00000110717	ENST00000313468	ENSP00000315774	NDUFS8	+	11
ENSG00000173621	ENST00000309602	ENSP00000312535	LRFN4	+	11
ENSG00000197745	ENST00000358585	ENSP00000351395	SCGB1D4	-	11
ENSG00000166444	ENST00000313726	ENSP00000319678	DENND2B	-	11
ENSG00000168061	ENST00000652489	ENSP00000499090	SAC3D1	+	11
ENSG00000110107	ENST00000227524	ENSP00000227524	PRPF19	-	11
ENSG00000176102	ENST00000323959	ENSP00000315791	CSTF3	-	11
ENSG00000175216	ENST00000529230	ENSP00000432768	CKAP5	-	11
ENSG00000110719	ENST00000265686	ENSP00000265686	TCIRG1	+	11
ENSG00000149507	ENST00000278855	ENSP00000278855	OOSP2	+	11
ENSG00000242689	ENST00000361987	ENSP00000355370	CNTF	+	11
ENSG00000173599	ENST00000393960	ENSP00000377532	PC	-	11
ENSG00000134569	ENST00000378623	ENSP00000367888	LRP4	-	11
ENSG00000110484	ENST00000227918	ENSP00000227918	SCGB2A2	+	11
ENSG00000169519	ENST00000407364	ENSP00000384369	METTL15	+	11
ENSG00000176697	ENST00000356660	ENSP00000349084	BDNF	-	11
ENSG00000179241	ENST00000315571	ENSP00000318607	LDLRAD3	+	11
ENSG00000006534	ENST00000342456	ENSP00000473990	ALDH3B1	+	11
ENSG00000166902	ENST00000300151	ENSP00000300151	MRPL16	-	11
ENSG00000173465	ENST00000309328	ENSP00000312318	ZNRD2	+	11
ENSG00000173327	ENST00000309100	ENSP00000309597	MAP3K11	-	11
ENSG00000165912	ENST00000298838	ENSP00000298838	PACSIN3	-	11
ENSG00000168060	ENST00000358658	ENSP00000351484	NAALADL1	-	11
ENSG00000149806	ENST00000529639	ENSP00000435370	FAU	-	11
ENSG00000279395	ENST00000625203	ENSP00000485319	OR5L1	+	11
ENSG00000110104	ENST00000227520	ENSP00000227520	CCDC86	+	11
ENSG00000110025	ENST00000377244	ENSP00000366452	SNX15	+	11
ENSG00000126391	ENST00000317568	ENSP00000319726	FRMD8	+	11
ENSG00000173825	ENST00000309880	ENSP00000308354	TIGD3	+	11
ENSG00000172689	ENST00000308287	ENSP00000311862	MS4A10	+	11
ENSG00000162139	ENST00000294064	ENSP00000294064	NEU3	+	11
ENSG00000148943	ENST00000278193	ENSP00000278193	LIN7C	-	11
ENSG00000132749	ENST00000255087	ENSP00000255087	TESMIN	-	11
ENSG00000173227	ENST00000527043	ENSP00000435316	SYT12	+	11
ENSG00000171067	ENST00000304271	ENSP00000307264	C11orf24	-	11
ENSG00000174276	ENST00000310597	ENSP00000308548	ZNHIT2	-	11
ENSG00000169550	ENST00000529533	ENSP00000431983	MUC15	-	11
ENSG00000021300	ENST00000354190	ENSP00000346127	PLEKHB1	+	11
ENSG00000162337	ENST00000294304	ENSP00000294304	LRP5	+	11
ENSG00000118369	ENST00000529308	ENSP00000431876	USP35	+	11
ENSG00000186895	ENST00000334134	ENSP00000334122	FGF3	-	11
ENSG00000149798	ENST00000279249	ENSP00000279249	CDC42EP2	+	11
ENSG00000173653	ENST00000309657	ENSP00000309163	RCE1	+	11
ENSG00000175264	ENST00000308064	ENSP00000309270	CHST1	-	11
ENSG00000137513	ENST00000281038	ENSP00000281038	NARS2	-	11
ENSG00000077514	ENST00000263681	ENSP00000263681	POLD3	+	11
ENSG00000110092	ENST00000227507	ENSP00000227507	CCND1	+	11
ENSG00000166012	ENST00000448108	ENSP00000410409	TAF1D	-	11
ENSG00000073921	ENST00000393346	ENSP00000377015	PICALM	-	11
ENSG00000134627	ENST00000299001	ENSP00000299001	PIWIL4	+	11
ENSG00000137478	ENST00000409418	ENSP00000386722	FCHSD2	-	11
ENSG00000180210	ENST00000311907	ENSP00000308541	F2	+	11
ENSG00000166025	ENST00000433060	ENSP00000387739	AMOTL1	+	11
ENSG00000235268	ENST00000450979	ENSP00000397239	KDM4E	+	11
ENSG00000033327	ENST00000361507	ENSP00000354952	GAB2	-	11
ENSG00000172927	ENST00000441339	ENSP00000412482	MYEOV	+	11
ENSG00000214414	ENST00000398290	ENSP00000474003	TRIM77	+	11
ENSG00000137494	ENST00000533342	ENSP00000435790	ANKRD42	+	11
ENSG00000166004	ENST00000325212	ENSP00000316681	CEP295	+	11
ENSG00000184384	ENST00000524717	ENSP00000434552	MAML2	-	11
ENSG00000150316	ENST00000279839	ENSP00000475615	CWC15	-	11
ENSG00000162344	ENST00000294312	ENSP00000294312	FGF19	-	11
ENSG00000110218	ENST00000227638	ENSP00000227638	PANX1	+	11
ENSG00000178301	ENST00000313578	ENSP00000318770	AQP11	+	11
ENSG00000186280	ENST00000335080	ENSP00000334181	KDM4D	+	11
ENSG00000170967	ENST00000302259	ENSP00000302805	DDI1	+	11
ENSG00000149972	ENST00000524871	ENSP00000435637	CNTN5	+	11
ENSG00000077498	ENST00000263321	ENSP00000263321	TYR	+	11
ENSG00000118113	ENST00000236826	ENSP00000236826	MMP8	-	11
ENSG00000077616	ENST00000534061	ENSP00000432481	NAALAD2	+	11
ENSG00000137691	ENST00000434758	ENSP00000414390	CFAP300	+	11
ENSG00000123901	ENST00000243673	ENSP00000243673	GPR83	-	11
ENSG00000137675	ENST00000260229	ENSP00000260229	MMP27	-	11
ENSG00000182359	ENST00000531837	ENSP00000432163	KBTBD3	-	11
ENSG00000165895	ENST00000298815	ENSP00000298815	ARHGAP42	+	11
ENSG00000168876	ENST00000544612	ENSP00000440396	ANKRD49	+	11
ENSG00000255009	ENST00000530464	ENSP00000485108	UBTFL1	+	11
ENSG00000023445	ENST00000263464	ENSP00000263464	BIRC3	+	11
ENSG00000149289	ENST00000278590	ENSP00000278590	ZC3H12C	+	11
ENSG00000086991	ENST00000263317	ENSP00000263317	NOX4	-	11
ENSG00000173156	ENST00000308831	ENSP00000308576	RHOD	+	11
ENSG00000261594	ENST00000562197	ENSP00000474988	TPBGL	+	11
